,abstract,bands,circle,figure,gestural,grid,landscape,portrait,rectangle,repetition,shape,square,still_life,symmetry,label,range_Blue,stdev_Blue,skew_Blue,range_Green,stdev_Green,skew_Green,range_Red,stdev_Red,skew_Red,range_Hue,stdev_Hue,skew_Hue,range_Saturation,stdev_Saturation,skew_Saturation,range_Value,stdev_Value,skew_Value
1977.071,17.8,0.52,16.72,0.05,0.16,0.08,0.0,0.07,28.16,0.11,16.91,19.03,0.35,0.04,rectangle,16.0,2.2290692,3.449277639389038,14.0,2.2690167,3.3400051593780518,12.0,2.193741,3.201256275177002,13.0,2.154211,3.435835838317871,16.0,2.258664,3.916008472442627,16.0,2.1578345,3.59000825881958
1979.001,0.01,1.2,0.05,0.03,0.07,0.03,0.01,0.0,58.56,5.48,24.96,9.12,0.0,0.46,rectangle,19.0,2.4906073,5.037313461303711,23.0,2.6294606,5.672685146331787,21.0,2.2963967,5.2425127029418945,52.0,3.8293684,10.17870807647705,53.0,3.9558105,10.128019332885742,49.0,3.653979,9.986908912658691
1980.001,4.22,1.33,0.36,0.09,0.81,0.04,0.0,0.01,87.08,0.14,3.64,0.94,0.5,0.83,rectangle,31.0,4.057208,6.084813117980957,27.0,3.730156,5.676868438720703,32.0,3.8344655,6.063426971435547,18.0,2.6205318,4.173852443695068,33.0,3.377314,6.273324489593506,26.0,3.1917863,5.496037483215332
1980.002,0.75,9.88,1.73,0.02,0.27,0.3,0.0,0.02,82.65,0.33,3.44,0.06,0.4,0.14,rectangle,22.0,3.1635127,4.669201374053955,20.0,2.6205318,4.317115783691406,18.0,2.5418375,4.059869289398193,15.0,2.360151,3.721057891845703,16.0,2.4968731,3.8311078548431396,18.0,2.4968731,4.449926853179932
1980.003,40.71,1.01,7.54,0.02,0.16,0.07,0.0,0.07,47.98,0.08,0.94,0.71,0.59,0.12,rectangle,42.0,4.4273653,6.959484100341797,37.0,4.2121477,6.596242427825928,32.0,3.6986063,5.7703447341918945,16.0,2.4574504,3.8269715309143066,13.0,2.3568385,3.5747487545013428,18.0,2.468552,4.080560684204102
1980.004,6.64,0.41,0.09,0.03,0.48,0.26,0.0,0.01,87.63,0.25,0.37,0.18,0.06,3.6,rectangle,12.0,2.3568385,3.3706564903259277,12.0,2.3184047,3.3290233612060547,14.0,2.3979158,3.605372905731201,13.0,2.0935168,3.655926465988159,14.0,2.186607,3.4008281230926514,11.0,1.8770822,2.9191529750823975
1980.005,35.7,34.81,0.01,0.0,0.02,0.07,0.0,0.0,26.3,2.64,0.04,0.01,0.01,0.38,abstract,12.0,2.1323402,3.1292757987976074,11.0,2.0233018,3.106931447982788,11.0,2.0019522,3.1438610553741455,9.0,1.5283774,2.8146448135375977,7.0,1.5155444,2.0905802249908447,7.0,1.4361407,2.0177183151245117
1980.006,0.56,2.19,0.27,0.03,0.33,0.0,0.0,0.0,95.78,0.1,0.29,0.41,0.01,0.03,rectangle,42.0,3.844639,7.126284599304199,24.0,3.1387198,4.722360134124756,32.0,3.6044676,6.146786212921143,31.0,3.344772,6.38242769241333,43.0,3.5155902,8.357300758361816,20.0,3.1212478,4.839491367340088
1980.007,7.22,0.82,18.21,0.01,0.14,52.3,0.0,0.05,16.33,3.98,0.15,0.42,0.36,0.02,grid,25.0,3.4026644,5.4746928215026855,33.0,3.552068,6.324532508850098,25.0,3.183208,5.214513778686523,49.0,4.5285554,9.605902671813965,42.0,3.8507304,7.876312732696533,53.0,4.216782,9.726076126098633
1980.008,7.58,1.03,0.04,0.04,0.46,0.16,0.0,0.01,87.51,0.43,0.27,0.37,0.07,2.03,rectangle,18.0,2.5495098,4.018023490905762,14.0,2.2061703,3.2211203575134277,18.0,2.4109128,4.127737045288086,20.0,2.6619425,4.465428829193115,21.0,2.5784564,5.066499710083008,27.0,2.9047375,5.67941951751709
1980.009,2.78,2.92,8.41,0.05,0.16,41.03,0.0,0.08,35.77,2.18,1.49,1.29,1.1,2.74,grid,19.0,2.5295134,4.2469329833984375,15.0,2.4574504,3.5916600227355957,14.0,2.4574504,3.62640380859375,25.0,2.9221675,5.14280366897583,21.0,2.9020467,4.520992279052734,26.0,3.0860066,5.574196815490723
1980.010,6.76,1.09,0.9,0.01,0.23,0.81,0.0,0.01,88.55,1.27,0.08,0.24,0.04,0.02,rectangle,49.0,4.7343493,7.674071788787842,33.0,3.6314597,5.970729351043701,34.0,3.614208,6.283017635345459,19.0,2.810416,4.501852035522461,27.0,2.9154758,5.814558506011963,16.0,2.4494898,4.296175479888916
1980.011,4.6,0.34,4.0,0.05,0.63,47.79,0.0,0.04,37.15,1.32,1.52,1.33,0.6,0.63,grid,25.0,3.3564303,5.461704254150391,25.0,3.2451887,5.18320369720459,25.0,3.1942332,5.10982608795166,19.0,2.602583,4.2288970947265625,17.0,2.4653854,3.6904287338256836,25.0,2.8145826,4.864248275756836
1980.012,3.82,1.07,0.63,0.01,0.08,0.09,0.0,0.0,92.9,0.08,0.31,0.08,0.16,0.76,rectangle,31.0,3.5979595,5.965587139129639,22.0,3.4753597,4.9579315185546875,23.0,3.363406,4.817654609680176,17.0,2.309965,4.169503211975098,17.0,2.351861,4.29158878326416,23.0,2.5093575,5.075048923492432
1980.013,0.47,13.98,0.33,0.0,0.01,0.18,0.0,0.0,83.78,1.21,0.02,0.01,0.01,0.0,rectangle,22.0,2.9764702,4.655117988586426,20.0,2.9033923,4.6403961181640625,17.0,2.8559148,4.300411224365234,24.0,2.7613401,5.366469383239746,26.0,2.5124688,5.860867500305176,21.0,2.7824786,5.082710266113281
1980.014,9.61,0.55,0.16,0.03,0.84,0.11,0.0,0.0,87.37,0.26,0.55,0.27,0.09,0.17,rectangle,31.0,3.6432729,5.935495853424072,18.0,2.7099354,4.081905841827393,21.0,3.1548574,4.838542938232422,20.0,2.52178,4.618973255157471,21.0,2.6560662,4.633973121643066,14.0,2.2517354,3.4185240268707275
1980.015,15.22,1.39,0.27,0.0,0.03,0.15,0.0,0.01,82.31,0.29,0.08,0.08,0.13,0.05,rectangle,15.0,2.204399,3.727200746536255,16.0,2.1102428,3.849644422531128,10.0,2.0290854,3.163902997970581,15.0,1.9485571,4.138864994049072,16.0,2.071005,4.298881530761719,15.0,1.8006076,4.194367408752441
1980.016,1.45,3.94,0.81,0.02,0.12,0.56,0.0,0.0,90.4,0.8,0.76,0.11,0.17,0.84,rectangle,17.0,2.6339135,4.089075565338135,12.0,2.2167685,3.2170963287353516,12.0,2.2980971,3.42964506149292,18.0,2.451084,4.622434139251709,19.0,2.4953082,4.430774688720703,18.0,2.5617378,4.323237419128418
1980.017,1.5,1.3,13.08,0.03,0.15,0.21,0.0,0.02,79.35,0.24,2.07,1.88,0.15,0.03,rectangle,29.0,3.0682344,5.709353446960449,31.0,3.5011158,5.926135540008545,36.0,3.5277915,6.6644606590271,15.0,2.1176343,3.446667194366455,15.0,2.125,3.7162630558013916,18.0,2.154211,4.207170009613037
1980.018,12.9,0.19,0.48,0.11,2.32,1.34,0.0,0.02,69.81,0.21,3.51,1.59,0.27,7.23,rectangle,81.0,6.0246887,10.717576026916504,82.0,6.1122317,10.655915260314941,90.0,6.578849,11.211841583251953,44.0,4.692081,8.019983291625977,48.0,4.914901,8.192276954650879,44.0,4.704552,7.31368350982666
1980.019,24.28,6.7,1.35,0.04,0.73,0.03,0.0,0.1,54.82,0.33,0.82,9.52,1.02,0.24,rectangle,10.0,2.1046822,3.0562996864318848,13.0,2.2861676,3.4174134731292725,14.0,2.3897567,3.4719831943511963,28.0,2.7782638,5.669008255004883,26.0,2.698379,5.249932765960693,30.0,2.769815,6.135204315185547
1980.021,13.59,0.4,0.79,0.11,2.17,3.87,0.0,0.03,69.98,0.49,2.44,1.6,0.4,4.12,rectangle,23.0,3.1868873,4.797302722930908,31.0,3.5564642,5.633679389953613,26.0,3.489941,5.106814861297607,25.0,2.9514298,5.389270782470703,21.0,2.6516504,4.579537868499756,27.0,2.8899071,5.382026195526123
1981.001,9.28,0.27,0.31,0.07,2.93,2.36,0.01,0.02,78.47,1.17,1.57,1.1,0.09,2.36,rectangle,35.0,4.0668244,6.2342705726623535,32.0,4.218634,6.006056785583496,38.0,4.3758926,6.556661605834961,39.0,3.8242645,6.640291213989258,42.0,3.9201005,7.9492340087890625,42.0,4.021427,7.908902645111084
1981.002,4.08,1.38,6.03,0.03,0.11,9.17,0.0,0.03,74.29,0.76,0.87,0.59,1.16,1.5,rectangle,19.0,2.6969311,4.205460548400879,21.0,2.8048508,4.560566425323486,23.0,2.8722813,4.6150360107421875,26.0,2.698379,5.6769890785217285,17.0,2.291288,4.239661693572998,17.0,2.414151,3.708862066268921
1981.003,5.53,2.43,0.71,0.06,0.12,9.2,0.0,0.02,65.19,1.15,0.88,0.62,0.55,13.53,rectangle,25.0,3.4335203,5.0955071449279785,28.0,3.4244068,5.15030574798584,33.0,3.5663357,6.288328170776367,14.0,2.2638464,3.6462604999542236,17.0,2.6220222,4.208670616149902,25.0,2.8980057,5.110250473022461
1981.004,6.76,1.59,1.47,0.01,0.1,9.84,0.0,0.02,74.41,5.21,0.17,0.17,0.14,0.11,rectangle,11.0,2.1213202,3.1697044372558594,13.0,2.0290854,3.1779303550720215,13.0,2.1378288,3.3325207233428955,10.0,1.763342,2.7678427696228027,12.0,1.7477664,2.9357895851135254,10.0,1.763342,2.887533187866211
1981.005,0.53,0.37,5.91,0.01,0.11,0.11,0.0,0.01,90.41,0.04,1.71,0.16,0.4,0.24,rectangle,18.0,3.043949,4.231018543243408,24.0,3.2799103,4.730886936187744,24.0,3.21617,4.685772895812988,40.0,3.719669,7.222164154052734,44.0,4.1870337,7.365813732147217,46.0,4.2334237,8.180787086486816
1981.006,54.32,0.97,14.54,0.01,0.25,12.73,0.0,0.09,10.58,5.54,0.16,0.45,0.35,0.01,abstract,38.0,4.026281,6.449821949005127,35.0,3.9774756,6.183803081512451,36.0,4.063942,6.422929286956787,16.0,2.4748738,4.103487014770508,20.0,2.5295134,4.755218505859375,22.0,2.6427968,4.579371452331543
1981.007,13.45,0.39,0.46,0.24,4.0,1.74,0.01,0.04,59.99,0.38,6.28,2.64,0.48,9.91,rectangle,34.0,4.1022096,6.174910545349121,33.0,4.035003,5.829148769378662,32.0,3.947903,5.727890968322754,28.0,3.459588,5.490473747253418,32.0,3.6996622,5.977499008178711,38.0,3.6880295,6.993573188781738
1981.008,6.88,1.14,0.63,0.18,0.67,0.27,0.0,0.02,73.61,0.18,8.8,1.11,0.93,5.58,rectangle,24.0,2.9221675,4.985004425048828,21.0,2.8270457,4.519344329833984,19.0,2.8118055,4.414265155792236,19.0,2.5571592,4.548688888549805,29.0,3.0091007,6.383353233337402,23.0,2.8449516,5.294890403747559
1981.009,1.13,0.19,0.13,0.0,0.06,0.03,0.0,0.0,97.76,0.03,0.17,0.18,0.1,0.23,rectangle,22.0,2.8939593,4.946291446685791,17.0,2.7880886,4.321056365966797,24.0,3.0116959,5.185854434967041,21.0,2.3782873,4.683253288269043,22.0,2.438301,4.790904998779297,23.0,2.5202305,5.120555877685547
1981.010,3.12,1.09,11.31,0.02,0.08,4.81,0.0,0.02,76.92,0.47,0.57,0.45,0.76,0.38,rectangle,25.0,3.394619,5.092056751251221,27.0,3.5044615,5.195667266845703,25.0,3.3865542,4.905398368835449,28.0,2.771225,5.846396446228027,22.0,2.5372229,4.695141792297363,23.0,2.613068,4.641562461853027
1981.011,1.84,0.39,2.02,0.01,0.06,0.04,0.0,0.0,94.11,0.02,0.88,0.17,0.24,0.21,rectangle,19.0,2.7585096,4.447875499725342,19.0,2.7457354,4.320878982543945,16.0,2.5995793,3.9987576007843018,13.0,2.0310097,3.26751971244812,13.0,2.115789,3.742121458053589,16.0,2.181241,3.8488731384277344
1981.012,1.6,0.67,3.98,0.02,0.27,55.52,0.0,0.02,31.78,5.25,0.27,0.4,0.12,0.13,grid,20.0,2.8572824,4.394964694976807,17.0,2.7838821,4.016133785247803,17.0,2.685319,4.012125015258789,33.0,2.9895651,7.027941703796387,14.0,2.0077972,3.6138179302215576,11.0,1.9445436,3.040930986404419
1981.013,1.89,1.42,0.35,0.02,0.07,2.68,0.0,0.0,87.14,0.72,0.6,0.61,0.46,4.02,rectangle,15.0,2.501562,3.8286938667297363,14.0,2.4669693,3.5931737422943115,18.0,2.5433738,4.010136127471924,16.0,2.186607,3.64070200920105,14.0,2.1794496,3.5883941650390625,15.0,2.292992,4.02074670791626
1981.014,4.53,1.89,0.7,0.1,0.96,31.21,0.0,0.04,50.22,2.56,1.28,1.74,0.71,4.07,rectangle,28.0,3.7291086,5.678828239440918,23.0,3.269174,4.912313938140869,20.0,3.0323775,4.399628639221191,22.0,2.9593601,4.882601261138916,13.0,2.4606276,3.4055042266845703,27.0,3.0272202,5.208706855773926
1981.015,13.86,0.57,0.09,0.08,0.92,0.57,0.0,0.01,78.51,0.28,1.26,0.83,0.37,2.65,rectangle,18.0,2.7894893,4.199283123016357,16.0,2.7414641,3.9489424228668213,27.0,3.2703688,5.317854404449463,43.0,3.947903,7.494508743286133,40.0,3.9577851,7.332087993621826,36.0,4.0019526,6.606104373931885
1981.016,10.81,0.33,0.11,0.11,1.31,0.49,0.0,0.02,73.03,0.24,2.49,1.2,0.17,9.69,rectangle,36.0,3.6120458,6.311466217041016,35.0,3.5641444,6.225649833679199,43.0,3.744788,7.458499908447266,31.0,3.0580325,5.997803688049316,24.0,2.764168,4.854520797729492,26.0,2.8966575,5.280117511749268
1981.017,4.75,0.4,4.05,0.03,0.19,21.78,0.0,0.02,65.76,0.87,0.66,0.83,0.45,0.2,rectangle,19.0,2.6339135,4.145511627197266,19.0,2.6969311,4.305825233459473,16.0,2.5723894,3.8838791847229004,22.0,2.6145625,5.111262321472168,24.0,3.0618622,5.94981050491333,28.0,3.0336652,6.281379222869873
1981.018,3.19,0.46,4.08,0.05,0.33,1.95,0.0,0.01,85.55,0.14,2.31,0.6,0.64,0.68,rectangle,22.0,3.1560953,4.886715888977051,26.0,3.2052205,4.836276054382324,24.0,3.2391646,4.789264678955078,22.0,2.831188,5.180909633636475,26.0,2.8668363,5.6390910148620605,24.0,2.9288437,5.563190460205078
1981.019,3.96,0.52,4.9,0.09,0.26,29.74,0.0,0.04,54.92,0.62,1.7,1.36,0.73,1.16,rectangle,40.0,4.1627064,6.7842841148376465,42.0,4.201934,7.139885425567627,45.0,4.468641,7.277370452880859,29.0,3.4618456,6.069235324859619,36.0,3.7017732,6.737733840942383,41.0,3.7873144,7.088507175445557
1981.020,0.09,1.5,1.36,0.0,0.05,0.23,0.0,0.01,46.44,0.72,33.63,14.85,0.08,1.03,rectangle,10.0,1.7611253,2.622764825820923,11.0,1.7566837,2.800515651702881,11.0,1.7388035,2.856593370437622,15.0,2.0252314,3.8380095958709717,13.0,2.0822914,3.6803269386291504,20.0,2.3351927,4.889370441436768
1981.021,0.91,1.42,1.67,0.01,0.02,0.1,0.0,0.0,77.31,1.09,5.54,11.84,0.04,0.05,rectangle,15.0,2.3184047,3.6807336807250977,12.0,2.1722684,3.198810577392578,12.0,2.1740658,3.2690017223358154,22.0,2.435095,5.086604118347168,21.0,2.2517354,4.473693370819092,17.0,2.292992,4.184045314788818
1981.022,1.21,0.69,5.26,0.02,0.08,54.48,0.0,0.02,34.82,1.7,0.46,0.58,0.42,0.25,grid,13.0,2.078536,3.116978168487549,10.0,1.9304307,2.682133674621582,13.0,2.1487641,3.127166271209717,10.0,1.8092643,2.891838312149048,18.0,2.351861,4.87172794342041,11.0,1.875,3.1093332767486572
1982.001,2.18,3.62,0.16,0.13,0.64,0.08,0.0,0.03,81.09,0.35,2.48,8.24,0.33,0.68,rectangle,30.0,3.3506062,5.405963897705078,29.0,3.616369,5.585663795471191,27.0,3.3888605,5.239555358886719,30.0,3.5476665,5.866237163543701,29.0,3.5816371,5.678324222564697,30.0,3.4482787,5.891358852386475
1982.002,2.51,4.31,0.29,0.13,0.68,0.15,0.0,0.03,83.92,0.53,1.51,4.37,0.26,1.32,rectangle,21.0,3.0682344,4.778655052185059,22.0,3.1548574,4.97812032699585,38.0,3.7759519,6.624728679656982,26.0,3.6239223,5.364043235778809,32.0,3.7924678,5.953329563140869,39.0,4.21956,6.816417694091797
1982.003,1.42,3.95,0.04,0.05,0.32,0.06,0.0,0.01,90.02,0.49,0.97,2.45,0.08,0.14,rectangle,15.0,2.3913908,3.6401069164276123,13.0,2.281036,3.348210096359253,15.0,2.452677,3.8386361598968506,31.0,3.1978998,6.023756504058838,28.0,3.0220544,5.457102298736572,26.0,3.0745935,5.233911037445068
1982.004,2.29,6.84,0.56,0.05,0.11,1.19,0.0,0.05,77.02,2.54,0.81,3.88,0.81,3.82,rectangle,26.0,2.5739076,5.2903008460998535,14.0,2.414151,3.6822097301483154,9.0,1.8582586,2.6316421031951904,23.0,2.6780357,4.714581489562988,19.0,2.7443123,4.250208854675293,24.0,2.304886,5.587235450744629
1982.005,7.02,0.55,0.49,0.09,0.86,3.72,0.0,0.02,75.56,0.44,1.59,1.82,0.47,7.38,rectangle,18.0,3.0847406,4.231459617614746,27.0,3.3517718,5.002128601074219,27.0,3.6475592,5.534030437469482,16.0,2.6648757,3.8630523681640625,24.0,3.0910656,5.0405731201171875,23.0,2.8131943,4.754337787628174
1983.001,0.01,0.48,0.1,0.0,0.01,0.0,0.0,0.0,90.67,0.05,8.67,0.0,0.0,0.0,rectangle,42.0,4.090767,7.020832061767578,21.0,2.9646354,4.316888809204102,21.0,3.0233467,4.911775588989258,128.0,8.084515,15.260695457458496,128.0,8.02973,15.551412582397461,128.0,8.032162,15.538839340209961
1983.002,0.22,0.8,1.03,0.0,0.02,0.18,0.0,0.0,64.49,5.55,27.57,0.09,0.0,0.04,rectangle,15.0,2.3184047,3.692018508911133,9.0,1.8708287,2.5628445148468018,15.0,2.161452,3.7426066398620605,14.0,1.9243505,4.135868549346924,10.0,1.5562375,2.8138585090637207,11.0,1.6032194,2.9078080654144287
1983.003,0.02,0.52,0.12,0.01,0.01,0.01,0.0,0.0,98.63,0.28,0.36,0.04,0.0,0.0,rectangle,16.0,2.6940327,4.051832675933838,15.0,2.5341418,3.926666259765625,18.0,2.7113764,4.05805778503418,22.0,2.686773,4.907397747039795,18.0,2.4574504,4.561333179473877,19.0,2.5078003,4.491204261779785
1983.004,0.49,1.26,2.01,0.06,0.17,0.65,0.06,0.01,68.19,5.81,20.43,0.61,0.01,0.23,rectangle,18.0,2.563262,3.9429125785827637,21.0,2.5403001,4.428610801696777,15.0,2.5062423,3.6282541751861572,18.0,2.3402057,4.61982536315918,27.0,2.4318845,6.302090644836426,28.0,2.5341418,6.183437347412109
1983.005,4.85,25.55,0.66,0.0,0.09,9.2,0.01,0.0,12.36,46.62,0.59,0.05,0.02,0.0,repetition,39.0,4.316574,6.909815311431885,31.0,3.588175,5.673977375030518,37.0,4.0388737,6.365579128265381,57.0,4.299346,9.992034912109375,35.0,3.2643912,7.094010353088379,36.0,3.5410538,6.966746807098389
1983.006,0.09,10.8,0.06,0.04,0.01,0.08,0.02,0.0,84.83,3.05,0.16,0.85,0.0,0.01,rectangle,23.0,3.1511407,4.9487528800964355,18.0,2.8228974,4.165515422821045,17.0,2.772634,4.122389793395996,20.0,2.5510414,4.409257411956787,22.0,2.42384,4.842193603515625,16.0,2.2827477,3.798290729522705
1983.007,0.0,55.24,0.0,0.0,0.0,0.01,0.0,0.0,40.8,3.93,0.0,0.02,0.0,0.01,bands,18.0,2.4574504,4.0070085525512695,18.0,2.4011717,4.090991020202637,20.0,2.4921753,4.2044806480407715,25.0,2.6235116,5.700978755950928,26.0,2.7257452,6.163625240325928,26.0,2.8048508,6.305663585662842
1983.008,0.09,0.01,73.32,0.0,0.02,0.43,0.01,0.0,22.93,0.13,2.79,0.26,0.0,0.0,circle,27.0,3.225872,5.165165424346924,27.0,3.3119104,5.295572757720947,18.0,2.831188,4.196676254272461,128.0,8.040911,15.490448951721191,128.0,8.044796,15.469185829162598,128.0,8.024377,15.581568717956543
1984.001,7.25,0.16,6.33,0.04,0.27,65.72,0.0,0.09,14.81,1.08,0.21,3.47,0.46,0.11,grid,35.0,3.5344288,6.572575569152832,20.0,2.9606798,4.562021255493164,15.0,2.4334903,3.7284796237945557,24.0,3.109964,5.14462423324585,23.0,2.8872023,5.354804039001465,38.0,3.0695074,8.196901321411133
1984.002,15.0,1.27,11.65,0.03,0.66,5.06,0.0,0.03,62.87,0.81,1.1,0.81,0.45,0.24,rectangle,35.0,3.613127,6.180212497711182,23.0,3.2512016,4.850500583648682,25.0,3.3036437,5.310885906219482,21.0,2.9567192,4.787342071533203,31.0,3.4392042,6.369077205657959,33.0,3.4095454,6.289268970489502
1984.003,3.59,0.68,1.52,0.03,0.18,72.95,0.0,0.02,15.2,2.55,0.22,0.95,0.24,1.88,grid,27.0,3.5432594,5.319134712219238,21.0,2.8422043,4.573744773864746,18.0,2.6501768,4.255702495574951,30.0,3.4641016,6.100517749786377,19.0,2.526423,4.699292182922363,26.0,2.4780285,5.728975772857666
1984.004,2.3,0.16,1.12,0.02,0.44,78.62,0.0,0.02,12.71,2.93,0.08,1.3,0.11,0.19,grid,34.0,4.0388737,6.146444797515869,34.0,4.032098,6.037418842315674,27.0,3.4482787,5.387765407562256,24.0,3.269174,5.218201637268066,35.0,3.965673,6.464662075042725,24.0,3.1622777,5.149571418762207
1984.005,0.65,0.41,65.4,0.0,0.1,1.34,0.0,0.01,29.36,0.45,0.89,1.32,0.05,0.01,circle,20.0,3.1424513,4.595098495483398,22.0,2.9261749,4.411478519439697,20.0,2.9817152,4.3874616622924805,28.0,3.0593095,5.928291320800781,26.0,2.8641098,5.642740726470947,35.0,3.3923166,7.425580024719238
1984.006,0.87,0.77,0.31,0.04,0.93,0.08,0.0,0.02,92.54,0.24,1.86,1.74,0.34,0.25,rectangle,14.0,2.292992,3.4861373901367188,15.0,2.309965,3.5115859508514404,16.0,2.404423,3.8054866790771484,27.0,2.849068,5.360904693603516,20.0,2.831188,4.722358226776123,24.0,2.8953087,4.849812984466553
1984.007,7.92,0.81,1.2,0.06,0.75,29.93,0.0,0.03,49.72,1.45,0.71,2.6,0.79,4.05,rectangle,31.0,3.8283482,5.834601402282715,23.0,3.002603,4.727700233459473,24.0,3.3494403,4.896881103515625,30.0,3.2198117,5.312168598175049,17.0,2.5449092,4.0188798904418945,33.0,3.4629738,6.150924205780029
1984.008,0.32,1.16,14.25,0.01,0.11,2.87,0.0,0.04,76.66,0.84,2.54,0.95,0.15,0.11,rectangle,19.0,2.6707325,4.199409008026123,21.0,2.5890393,4.104851722717285,14.0,2.5845091,3.6502909660339355,23.0,3.0400965,5.0205979347229,38.0,3.8507304,6.952343463897705,49.0,4.261932,8.329480171203613
1984.009,3.18,0.15,6.95,0.01,0.1,83.75,0.0,0.05,3.0,1.23,0.09,1.22,0.2,0.06,grid,21.0,3.2198117,4.8066325187683105,21.0,2.930177,4.639137268066406,19.0,3.0233467,4.5012946128845215,31.0,3.3377576,6.642411231994629,24.0,2.873641,5.68431282043457,26.0,2.9168155,5.729341506958008
1984.010,8.14,1.62,18.21,0.01,0.34,16.14,0.0,0.17,9.74,4.06,0.49,40.47,0.5,0.11,square,15.0,2.113942,3.6768879890441895,13.0,2.1560235,3.4324395656585693,15.0,2.3930237,3.884500741958618,35.0,2.8173568,7.9338059425354,41.0,3.0834742,9.29698371887207,27.0,2.6765766,5.520141124725342
1984.011,7.85,1.55,9.98,0.1,0.79,8.39,0.0,0.02,64.66,0.72,3.3,0.81,0.71,1.12,rectangle,22.0,3.2439847,4.7143964767456055,34.0,3.6228442,6.137146949768066,30.0,3.4403398,5.575520038604736,24.0,2.7471576,5.023261070251465,35.0,3.1610422,6.785662651062012,29.0,2.766993,6.28841495513916
1984.012,4.91,0.31,20.7,0.0,0.13,59.01,0.0,0.02,2.96,7.93,0.16,3.8,0.05,0.01,grid,32.0,3.954823,5.859194755554199,29.0,3.594701,5.690813064575195,22.0,3.3142684,4.776644229888916,46.0,4.134459,8.268226623535156,32.0,3.5133674,6.0555338859558105,36.0,3.6325352,6.786040782928467
1984.013,11.08,0.38,0.46,0.1,1.12,1.88,0.0,0.02,73.18,0.35,1.89,0.81,0.27,8.45,rectangle,27.0,3.5870862,5.412935256958008,35.0,3.9960918,6.127439975738525,28.0,3.7186186,5.356235504150391,37.0,3.9567978,7.366992473602295,33.0,3.6293077,6.4708967208862305,24.0,3.0465145,5.07617712020874
1984.014,1.17,0.28,12.8,0.02,0.28,67.11,0.0,0.04,14.31,1.83,0.48,1.34,0.27,0.06,grid,35.0,4.3201923,6.171894550323486,31.0,3.887078,5.968586444854736,31.0,3.8201766,5.938966751098633,39.0,3.8900917,6.885071277618408,36.0,3.5707142,6.789299011230469,32.0,3.4392042,6.098285675048828
1985.001,8.8,1.32,0.84,0.01,0.2,0.73,0.0,0.01,87.42,0.32,0.07,0.07,0.18,0.01,rectangle,47.0,4.1833,7.762689113616943,41.0,4.059133,7.480189800262451,44.0,4.2646804,7.6092529296875,29.0,3.4255474,5.614097595214844,25.0,3.228293,5.153205871582031,30.0,3.5100303,5.651843547821045
1985.002,1.59,0.64,2.76,0.01,0.75,31.53,0.0,0.01,52.23,9.17,0.27,0.89,0.1,0.06,rectangle,79.0,6.2674756,10.130146980285645,58.0,4.981999,8.417888641357422,37.0,4.2802234,6.493767738342285,39.0,4.2829604,6.6477131843566895,47.0,4.3642726,7.943583965301514,54.0,4.4185333,8.92990493774414
1985.003,26.58,2.71,0.04,0.05,0.31,0.07,0.0,0.01,68.4,0.47,0.44,0.51,0.13,0.27,rectangle,14.0,2.5279686,3.746593952178955,13.0,2.190177,3.2559502124786377,22.0,2.772634,4.499551296234131,19.0,2.6678057,4.7360053062438965,29.0,2.7041636,6.541432857513428,22.0,2.619041,4.650322914123535
1985.004,4.47,0.41,5.87,0.02,0.24,60.64,0.0,0.03,24.26,2.13,0.41,0.69,0.57,0.24,grid,39.0,4.4947886,6.679687023162842,35.0,4.2637644,6.300910472869873,28.0,3.4038122,5.348065376281738,62.0,4.7868633,9.708903312683105,58.0,4.6021395,9.315848350524902,49.0,4.161768,8.612534523010254
1985.005,30.66,1.3,9.18,0.03,0.34,23.01,0.0,0.08,29.39,3.62,0.42,0.78,1.03,0.15,abstract,39.0,4.0494986,6.724228382110596,34.0,3.748958,6.025798320770264,31.0,3.6922638,6.12164306640625,36.0,3.518922,6.9150710105896,38.0,3.4854608,7.237091064453125,30.0,3.2367518,6.009870529174805
1985.006,11.53,1.57,4.12,0.01,0.49,6.45,0.0,0.02,71.4,3.2,0.47,0.4,0.26,0.07,rectangle,24.0,3.5794554,5.353723526000977,25.0,3.4335203,5.25473690032959,17.0,2.9448047,4.293865203857422,25.0,3.3610823,5.476093769073486,22.0,3.153619,5.101870536804199,27.0,2.9248397,5.906657695770264
1985.007,4.77,0.62,4.16,0.03,0.27,3.17,0.0,0.01,84.32,0.35,0.85,0.48,0.6,0.37,rectangle,26.0,3.1942332,4.99044942855835,22.0,3.1137297,5.1195759773254395,28.0,3.453938,5.566807270050049,46.0,3.6260774,9.075549125671387,35.0,2.8722813,7.822614669799805,40.0,3.4460123,7.9273552894592285
1985.008,3.22,0.75,2.36,0.01,0.11,75.14,0.0,0.05,14.6,2.25,0.29,0.36,0.39,0.49,grid,49.0,5.12195,7.819321632385254,37.0,4.4132257,6.654118061065674,56.0,5.255949,8.426618576049805,60.0,5.1991587,9.202078819274902,47.0,4.129732,8.056971549987793,51.0,4.470389,7.964449405670166
